airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
Indigo,6E-549,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,10,8685
Indigo,6E-2083,Delhi,Early_Morning,one,Morning,Mumbai,Economy,5.42,10,8885
Indigo,6E-5018,Delhi,Afternoon,one,Night,Mumbai,Economy,10.33,10,9263
Indigo,6E-926,Delhi,Evening,one,Night,Mumbai,Economy,4.92,10,9373
Indigo,6E-5063,Delhi,Afternoon,one,Night,Mumbai,Economy,8.25,10,9373
GO_FIRST,G8-717,Delhi,Evening,one,Night,Mumbai,Economy,4.75,10,9447
GO_FIRST,G8-717,Delhi,Evening,one,Late_Night,Mumbai,Economy,9.33,10,9447
Vistara,UK-829,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.5,10,9840
Vistara,UK-829,Delhi,Early_Morning,one,Morning,Mumbai,Economy,26.5,10,9840
Vistara,UK-859,Delhi,Morning,one,Night,Mumbai,Economy,12.58,10,9945
Vistara,UK-859,Delhi,Morning,one,Morning,Mumbai,Economy,23.58,10,9945
AirAsia,I5-1529,Delhi,Morning,one,Night,Mumbai,Economy,11,10,9840
Indigo,6E-607,Delhi,Night,one,Morning,Mumbai,Economy,10.17,10,9861
Vistara,UK-829,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7,10,10260
Air_India,AI-531,Delhi,Evening,one,Night,Mumbai,Economy,24.75,10,9945
Vistara,UK-683,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,25.58,10,10303
Vistara,UK-879,Delhi,Evening,one,Night,Mumbai,Economy,5.33,10,10575
Vistara,UK-899,Delhi,Afternoon,one,Night,Mumbai,Economy,8.25,10,10575
Vistara,UK-871,Delhi,Night,one,Morning,Mumbai,Economy,13.42,10,10575
Vistara,UK-879,Delhi,Evening,one,Morning,Mumbai,Economy,16.33,10,10575
Vistara,UK-871,Delhi,Night,one,Afternoon,Mumbai,Economy,17.92,10,10575
Vistara,UK-899,Delhi,Afternoon,one,Morning,Mumbai,Economy,19.25,10,10575
Vistara,UK-879,Delhi,Evening,one,Afternoon,Mumbai,Economy,20.83,10,10575
Vistara,UK-899,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,23.75,10,10575
Vistara,UK-871,Delhi,Night,one,Night,Mumbai,Economy,26.42,10,10575
Indigo,6E-2092,Delhi,Evening,one,Night,Mumbai,Economy,5.33,10,10260
GO_FIRST,G8-719,Delhi,Early_Morning,one,Night,Mumbai,Economy,14.25,10,10339
Indigo,6E-2168,Delhi,Evening,one,Night,Mumbai,Economy,4.42,10,10349
Indigo,6E-369,Delhi,Night,one,Morning,Mumbai,Economy,10.42,10,10523
GO_FIRST,G8-1404,Delhi,Morning,one,Afternoon,Mumbai,Economy,5.08,10,10549
SpiceJet,SG-2976,Delhi,Evening,one,Morning,Mumbai,Economy,15.25,10,10651
Air_India,AI-473,Delhi,Evening,one,Evening,Mumbai,Economy,22.75,10,10680
Indigo,6E-2193,Delhi,Afternoon,one,Night,Mumbai,Economy,8.33,10,10838
Air_India,AI-475,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,24.58,10,10933
SpiceJet,SG-2277,Delhi,Afternoon,one,Evening,Mumbai,Economy,25.75,10,11047
GO_FIRST,G8-2401,Delhi,Morning,one,Night,Mumbai,Economy,13,10,11179
Air_India,AI-411,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,8,10,11310
Air_India,AI-811,Delhi,Evening,one,Afternoon,Mumbai,Economy,20.58,10,11310
Air_India,AI-9809,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,25.83,10,11310
Air_India,AI-431,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,26.17,10,11310
Indigo,6E-5063,Delhi,Afternoon,one,Night,Mumbai,Economy,5.42,10,11326
SpiceJet,SG-3002,Delhi,Early_Morning,one,Morning,Mumbai,Economy,4.25,10,11624
Air_India,AI-483,Delhi,Evening,one,Evening,Mumbai,Economy,23.92,10,11690
Vistara,UK-807,Delhi,Night,one,Morning,Mumbai,Economy,11.58,10,12150
Vistara,UK-801,Delhi,Morning,one,Night,Mumbai,Economy,11.67,10,12150
Vistara,UK-815,Delhi,Morning,one,Night,Mumbai,Economy,12.67,10,12150
Vistara,UK-801,Delhi,Morning,one,Night,Mumbai,Economy,12.75,10,12150
Vistara,UK-807,Delhi,Night,one,Morning,Mumbai,Economy,13.58,10,12150
Vistara,UK-815,Delhi,Morning,one,Night,Mumbai,Economy,13.75,10,12150
Vistara,UK-801,Delhi,Morning,one,Night,Mumbai,Economy,14.33,10,12150
Vistara,UK-807,Delhi,Night,one,Morning,Mumbai,Economy,14.75,10,12150
Vistara,UK-811,Delhi,Early_Morning,one,Night,Mumbai,Economy,14.83,10,12150
Vistara,UK-815,Delhi,Morning,one,Night,Mumbai,Economy,15.33,10,12150
Vistara,UK-811,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.92,10,12150
Vistara,UK-811,Delhi,Early_Morning,one,Night,Mumbai,Economy,17.5,10,12150
Vistara,UK-801,Delhi,Morning,one,Morning,Mumbai,Economy,23.17,10,12150
Air_India,AI-479,Delhi,Night,one,Afternoon,Mumbai,Economy,16.5,10,11900
Vistara,UK-809,Delhi,Evening,one,Morning,Mumbai,Economy,12.42,10,12255
Vistara,UK-809,Delhi,Evening,one,Morning,Mumbai,Economy,14.42,10,12255
Vistara,UK-809,Delhi,Evening,one,Morning,Mumbai,Economy,15.58,10,12255
SpiceJet,SG-2976,Delhi,Evening,one,Night,Mumbai,Economy,4.5,10,11911
Air_India,AI-504,Delhi,Night,one,Morning,Mumbai,Economy,11.33,10,12150
Air_India,AI-803,Delhi,Early_Morning,one,Night,Mumbai,Economy,14.92,10,12150
Air_India,AI-504,Delhi,Night,one,Night,Mumbai,Economy,23.83,10,12150
Air_India,AI-803,Delhi,Early_Morning,one,Morning,Mumbai,Economy,26.42,10,12150
Indigo,6E-2373,Delhi,Afternoon,one,Evening,Mumbai,Economy,6,10,12226
Air_India,AI-9643,Delhi,Evening,one,Afternoon,Mumbai,Economy,20.83,10,12255
Air_India,AI-9645,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,24.83,10,12298
AirAsia,I5-741,Delhi,Afternoon,one,Night,Mumbai,Economy,7.75,10,12990
Air_India,AI-764,Delhi,Evening,one,Afternoon,Mumbai,Economy,19.5,10,12990
GO_FIRST,G8-1404,Delhi,Morning,one,Evening,Mumbai,Economy,7.08,10,13069
Air_India,AI-9911,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,25.25,10,13086
Vistara,UK-706,Delhi,Afternoon,one,Night,Mumbai,Economy,7.92,10,13568
Vistara,UK-833,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7.33,10,13725
Vistara,UK-835,Delhi,Evening,one,Morning,Mumbai,Economy,15.75,10,13830
Vistara,UK-835,Delhi,Evening,one,Morning,Mumbai,Economy,13.08,10,13935
Air_India,AI-451,Delhi,Afternoon,one,Evening,Mumbai,Economy,25.92,10,13620
Air_India,AI-839,Delhi,Night,one,Night,Mumbai,Economy,26.5,10,13620
Indigo,6E-181,Delhi,Early_Morning,one,Morning,Mumbai,Economy,4.83,10,13673
Indigo,6E-2338,Delhi,Afternoon,one,Night,Mumbai,Economy,8,10,13767
Vistara,UK-673,Delhi,Afternoon,one,Evening,Mumbai,Economy,5,10,14250
Vistara,UK-833,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.42,10,14565
Vistara,UK-727,Delhi,Night,one,Afternoon,Mumbai,Economy,16.5,10,14565
Air_India,AI-807,Delhi,Evening,one,Morning,Mumbai,Economy,15.25,10,14355
Air_India,AI-762,Delhi,Night,one,Afternoon,Mumbai,Economy,16.17,10,14670
Air_India,AI-544,Delhi,Evening,one,Night,Mumbai,Economy,6.67,10,14880
Air_India,AI-542,Delhi,Morning,one,Night,Mumbai,Economy,14.17,10,14880
Air_India,AI-560,Delhi,Morning,one,Night,Mumbai,Economy,15.75,10,14880
GO_FIRST,G8-101,Delhi,Early_Morning,one,Night,Mumbai,Economy,14.5,10,15039
GO_FIRST,G8-266,Delhi,Early_Morning,one,Evening,Mumbai,Economy,11.08,10,15127
Air_India,AI-506,Delhi,Morning,one,Night,Mumbai,Economy,11.33,10,15195
Air_India,AI-506,Delhi,Morning,one,Morning,Mumbai,Economy,22.83,10,15195
Air_India,AI-764,Delhi,Evening,one,Night,Mumbai,Economy,27.17,10,15195
Indigo,6E-2154,Delhi,Morning,one,Afternoon,Mumbai,Economy,5,10,15232
Indigo,6E-2097,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7.58,10,15232
Vistara,UK-747,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,6.5,10,15615
Vistara,UK-747,Delhi,Early_Morning,one,Night,Mumbai,Economy,13.83,10,15615
Vistara,UK-837,Delhi,Evening,one,Morning,Mumbai,Economy,18.25,10,15615
GO_FIRST,G8-300,Delhi,Morning,one,Afternoon,Mumbai,Economy,5.92,10,15301
Vistara,UK-837,Delhi,Evening,one,Morning,Mumbai,Economy,15.58,10,15720
GO_FIRST,G8-191,Delhi,Morning,one,Evening,Mumbai,Economy,8.25,10,15441
Vistara,UK-627,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,26.67,10,15878
Indigo,6E-2102,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,5.08,10,15720
Indigo,6E-7403,Delhi,Early_Morning,one,Evening,Mumbai,Economy,8.67,10,15720
Indigo,6E-2154,Delhi,Morning,one,Evening,Mumbai,Economy,9.25,10,15720
Vistara,UK-839,Delhi,Afternoon,one,Night,Mumbai,Economy,9.08,10,16455
Air_India,AI-801,Delhi,Evening,one,Night,Mumbai,Economy,29.33,10,16245
Air_India,AI-762,Delhi,Night,one,Night,Mumbai,Economy,23.83,10,16875
Air_India,AI-9843,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,9.75,10,17295
Vistara,UK-705,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,5.5,10,17715
Vistara,UK-705,Delhi,Early_Morning,one,Night,Mumbai,Economy,12.83,10,17715
Air_India,AI-877,Delhi,Morning,one,Evening,Mumbai,Economy,6.42,10,17715
GO_FIRST,G8-165,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,8,10,17821
Air_India,AI-401,Delhi,Early_Morning,one,Evening,Mumbai,Economy,11,10,18135
Air_India,AI-401,Delhi,Early_Morning,one,Night,Mumbai,Economy,13.25,10,18135
Air_India,AI-409,Delhi,Morning,one,Evening,Mumbai,Economy,7.25,10,18481
Vistara,UK-847,Delhi,Morning,one,Afternoon,Mumbai,Economy,27.58,10,19290
Air_India,AI-767,Delhi,Afternoon,one,Night,Mumbai,Economy,7.92,10,18975
GO_FIRST,G8-300,Delhi,Morning,one,Evening,Mumbai,Economy,9.67,10,19501
Air_India,AI-502,Delhi,Afternoon,one,Night,Mumbai,Economy,7.58,10,19605
Air_India,AI-502,Delhi,Afternoon,one,Morning,Mumbai,Economy,19.08,10,19605
GO_FIRST,G8-286,Delhi,Morning,one,Evening,Mumbai,Economy,7.5,10,20393
Air_India,AI-406,Delhi,Morning,one,Afternoon,Mumbai,Economy,4.83,10,21390
GO_FIRST,G8-213,Delhi,Morning,one,Evening,Mumbai,Economy,5.67,10,22791
Air_India,AI-465,Delhi,Evening,one,Night,Mumbai,Economy,6.25,10,24435
Air_India,AI-512,Delhi,Afternoon,one,Night,Mumbai,Economy,8.92,10,24435
Air_India,AI-540,Delhi,Night,one,Evening,Mumbai,Economy,20.42,10,24435
Air_India,AI-885,Delhi,Morning,one,Evening,Mumbai,Economy,5.67,10,25695
Air_India,AI-885,Delhi,Morning,one,Night,Mumbai,Economy,11.5,10,25695
SpiceJet,SG-8709,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,11,5953
SpiceJet,SG-1089,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,11,5953
SpiceJet,SG-8803,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,11,5953
SpiceJet,SG-1061,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.33,11,5953
SpiceJet,SG-8157,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.33,11,5953
SpiceJet,SG-8169,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,11,5953
Vistara,UK-981,Delhi,Night,zero,Night,Mumbai,Economy,2,11,5955
Vistara,UK-927,Delhi,Morning,zero,Morning,Mumbai,Economy,2.08,11,5955
Vistara,UK-975,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Economy,2.17,11,5955
Vistara,UK-993,Delhi,Afternoon,zero,Afternoon,Mumbai,Economy,2.17,11,5955
Vistara,UK-951,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.17,11,5955
Vistara,UK-933,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.17,11,5955
Vistara,UK-985,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,11,5955
Vistara,UK-953,Delhi,Night,zero,Night,Mumbai,Economy,2.17,11,5955
Vistara,UK-943,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,11,5955
Vistara,UK-995,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.25,11,5955
Vistara,UK-977,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,11,5955
Vistara,UK-963,Delhi,Morning,zero,Morning,Mumbai,Economy,2.33,11,5955
Vistara,UK-945,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,11,5955
Vistara,UK-941,Delhi,Evening,zero,Evening,Mumbai,Economy,2.33,11,5955
Vistara,UK-955,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,11,5955
GO_FIRST,G8-7533,Delhi,Afternoon,zero,Afternoon,Mumbai,Economy,2.08,11,5954
GO_FIRST,G8-7534,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.08,11,5954
GO_FIRST,G8-7535,Delhi,Evening,zero,Evening,Mumbai,Economy,2.08,11,5954
GO_FIRST,G8-530,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,11,5954
GO_FIRST,G8-334,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,11,5954
GO_FIRST,G8-354,Delhi,Night,zero,Late_Night,Mumbai,Economy,2.17,11,5954
GO_FIRST,G8-2501,Delhi,Late_Night,zero,Early_Morning,Mumbai,Economy,2.25,11,5954
GO_FIRST,G8-336,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,11,5954
GO_FIRST,G8-392,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,11,5954
GO_FIRST,G8-346,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,11,5954
GO_FIRST,G8-330,Delhi,Night,zero,Night,Mumbai,Economy,2.25,11,5954
GO_FIRST,G8-338,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,11,5954
GO_FIRST,G8-323,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,11,5954
Indigo,6E-171,Delhi,Late_Night,zero,Early_Morning,Mumbai,Economy,2.17,11,5955
Indigo,6E-2054,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,11,5955
Indigo,6E-2137,Delhi,Night,zero,Late_Night,Mumbai,Economy,2.17,11,5955
Indigo,6E-6261,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,11,5955
Indigo,6E-6722,Delhi,Night,zero,Night,Mumbai,Economy,2.25,11,5955
Indigo,6E-218,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,11,5955
Indigo,6E-5328,Delhi,Morning,zero,Morning,Mumbai,Economy,2.5,11,5955
AirAsia,I5-764,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Economy,2.17,11,5956
Air_India,AI-868,Delhi,Evening,zero,Evening,Mumbai,Economy,2,11,5955
Air_India,AI-887,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.08,11,5955
Air_India,AI-665,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,11,5955
Air_India,AI-865,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.17,11,5955
Air_India,AI-805,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,11,5955
Air_India,AI-678,Delhi,Morning,zero,Morning,Mumbai,Economy,2.25,11,5955
Air_India,AI-624,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,11,5955
AirAsia,I5-747,Delhi,Evening,one,Late_Night,Mumbai,Economy,5.58,11,5949
AirAsia,I5-773,Delhi,Evening,one,Late_Night,Mumbai,Economy,6.42,11,5949
AirAsia,I5-721,Delhi,Night,one,Early_Morning,Mumbai,Economy,10.5,11,5949
AirAsia,I5-1529,Delhi,Morning,one,Night,Mumbai,Economy,11,11,5949
AirAsia,I5-773,Delhi,Evening,one,Early_Morning,Mumbai,Economy,11.67,11,5949
AirAsia,I5-747,Delhi,Evening,one,Early_Morning,Mumbai,Economy,12.25,11,5949
AirAsia,I5-740,Delhi,Early_Morning,one,Night,Mumbai,Economy,12.58,11,5949
AirAsia,I5-788,Delhi,Night,one,Afternoon,Mumbai,Economy,14.25,11,5949
AirAsia,I5-1529,Delhi,Morning,one,Late_Night,Mumbai,Economy,15,11,5949
GO_FIRST,G8-113,Delhi,Early_Morning,one,Morning,Mumbai,Economy,5.58,11,5954
GO_FIRST,G8-211,Delhi,Morning,one,Afternoon,Mumbai,Economy,6.75,11,5954
GO_FIRST,G8-7553,Delhi,Afternoon,one,Night,Mumbai,Economy,7.08,11,5954
GO_FIRST,G8-286,Delhi,Morning,two_or_more,Evening,Mumbai,Economy,7.5,11,5954
GO_FIRST,G8-286,Delhi,Morning,two_or_more,Evening,Mumbai,Economy,8.83,11,5954
GO_FIRST,G8-191,Delhi,Morning,one,Evening,Mumbai,Economy,8.92,11,5954
GO_FIRST,G8-237,Delhi,Afternoon,one,Night,Mumbai,Economy,9.25,11,5954
GO_FIRST,G8-2509,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,9.75,11,5954
GO_FIRST,G8-286,Delhi,Morning,two_or_more,Night,Mumbai,Economy,9.83,11,5954
GO_FIRST,G8-194,Delhi,Night,one,Early_Morning,Mumbai,Economy,11.25,11,5954
GO_FIRST,G8-211,Delhi,Morning,one,Night,Mumbai,Economy,11.33,11,5954
GO_FIRST,G8-266,Delhi,Early_Morning,one,Evening,Mumbai,Economy,11.75,11,5954
GO_FIRST,G8-2609,Delhi,Night,one,Morning,Mumbai,Economy,11.83,11,5954
Air_India,AI-636,Delhi,Afternoon,one,Evening,Mumbai,Economy,3.5,11,5955
Air_India,AI-441,Delhi,Evening,one,Night,Mumbai,Economy,3.75,11,5955
SpiceJet,SG-2976,Delhi,Evening,one,Night,Mumbai,Economy,4.5,11,5955
Indigo,6E-2092,Delhi,Evening,one,Night,Mumbai,Economy,5.33,11,5955
Indigo,6E-2013,Delhi,Early_Morning,one,Morning,Mumbai,Economy,6.58,11,5955
Indigo,6E-5018,Delhi,Afternoon,one,Night,Mumbai,Economy,10.33,11,5955
SpiceJet,SG-2976,Delhi,Evening,one,Morning,Mumbai,Economy,15.25,11,5955
SpiceJet,SG-2277,Delhi,Afternoon,one,Evening,Mumbai,Economy,25.75,11,5955
SpiceJet,SG-8483,Delhi,Evening,one,Early_Morning,Mumbai,Economy,13.25,11,6060
Indigo,6E-5001,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,11,6165
Indigo,6E-2046,Delhi,Evening,zero,Evening,Mumbai,Economy,2.17,11,6165
Indigo,6E-549,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,11,6165
Indigo,6E-6278,Delhi,Morning,zero,Morning,Mumbai,Economy,2.33,11,6165
AirAsia,I5-482,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,11,6349
Indigo,6E-2373,Delhi,Afternoon,one,Evening,Mumbai,Economy,6,11,6443
Indigo,6E-6202,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.17,11,6585
Indigo,6E-5041,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,11,6585
Indigo,6E-184,Delhi,Morning,one,Afternoon,Mumbai,Economy,4.17,11,6638
Indigo,6E-607,Delhi,Night,one,Early_Morning,Mumbai,Economy,7.67,11,6932
Indigo,6E-369,Delhi,Night,one,Morning,Mumbai,Economy,10.42,11,6932
Indigo,6E-926,Delhi,Evening,one,Night,Mumbai,Economy,4.92,11,7420
Indigo,6E-2083,Delhi,Early_Morning,one,Morning,Mumbai,Economy,5.42,11,7420
Indigo,6E-2042,Delhi,Night,one,Early_Morning,Mumbai,Economy,9.58,11,7420
Air_India,AI-435,Delhi,Early_Morning,one,Night,Mumbai,Economy,17.5,11,7468
Indigo,6E-2168,Delhi,Evening,one,Night,Mumbai,Economy,4.42,11,8396
Vistara,UK-637,Delhi,Evening,one,Morning,Mumbai,Economy,18.33,11,9000
Vistara,UK-706,Delhi,Afternoon,one,Morning,Mumbai,Economy,21.83,11,9000
GO_FIRST,G8-717,Delhi,Evening,one,Night,Mumbai,Economy,4.75,11,8869
GO_FIRST,G8-713,Delhi,Evening,one,Late_Night,Mumbai,Economy,6.08,11,8869
GO_FIRST,G8-717,Delhi,Evening,one,Late_Night,Mumbai,Economy,9.33,11,8869
Indigo,6E-607,Delhi,Night,one,Morning,Mumbai,Economy,10.17,11,8885
Air_India,AI-9887,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.17,11,9000
Vistara,UK-829,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7,11,9840
Vistara,UK-859,Delhi,Morning,one,Night,Mumbai,Economy,12.58,11,9840
Vistara,UK-871,Delhi,Night,one,Morning,Mumbai,Economy,13.42,11,9840
Vistara,UK-829,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.5,11,9840
Vistara,UK-871,Delhi,Night,one,Afternoon,Mumbai,Economy,17.92,11,9840
Vistara,UK-859,Delhi,Morning,one,Morning,Mumbai,Economy,23.58,11,9840
Vistara,UK-627,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,26.67,11,9893
Vistara,UK-879,Delhi,Evening,one,Night,Mumbai,Economy,5.33,11,9945
